"uid","datetime","latitude","longitude","altitude","vertical_velocity","ground_speed","satellites"
"5707910877789700","2023-10-14T16:41:32Z",32.0068833333333,-101.870516666667,23845,-44.25,53.784,10
"5707910877789700","2023-10-14T16:41:50Z",32.00565,-101.8707,23051,-43.35,17.136,10
"5707910877789700","2023-10-14T16:42:08Z",32.0054833333333,-101.870666666667,22298,-40.85,5.004,8
"5707910877789700","2023-10-14T16:42:17Z",32.0051166666667,-101.87055,21944,-38.97,27.756,10
"5707910877789700","2023-10-14T16:42:25Z",32.0047833333333,-101.870233333333,21635,-38.2,21.816,10
"5707910877789700","2023-10-14T16:42:47Z",32.0053,-101.8693,20825,-34.11,26.064,10
"5707910877789700","2023-10-14T16:42:58Z",32.0055166666667,-101.86915,20441,-33.32,10.296,10
"5707910877789700","2023-10-14T16:43:07Z",32.0058166666667,-101.868933333333,20136,-32.89,24.624,10
"5707910877789700","2023-10-14T16:43:17Z",32.0061,-101.868616666667,19807,-33.51,19.8,10
"5707910877789700","2023-10-14T16:43:25Z",32.00615,-101.8682,19550,-32.67,8.568,10
"5707910877789700","2023-10-14T16:43:35Z",32.0064166666667,-101.868333333333,19235,-30.81,17.604,10
"5707910877789700","2023-10-14T16:43:55Z",32.0068333333333,-101.8682,18635,-29.74,10.116,9
"5707910877789700","2023-10-14T16:44:17Z",32.0072,-101.867233333333,18010,-28.06,5.4,10
"5707910877789700","2023-10-14T16:44:25Z",32.0071333333333,-101.86665,17793,-25.88,21.06,10
"5707910877789700","2023-10-14T16:45:15Z",32.0102166666667,-101.858083333333,16550,-21.76,81.612,11
"5707910877789700","2023-10-14T16:45:26Z",32.0110333333333,-101.855966666667,16296,-22.78,83.808,11
"5707910877789700","2023-10-14T16:45:34Z",32.0115666666667,-101.854116666667,16111,-23.26,97.488,11
"5707910877789700","2023-10-14T16:45:52Z",32.0130166666667,-101.8496,15704,-21.89,96.084,11
"5707910877789700","2023-10-14T16:46:01Z",32.01365,-101.847166666667,15505,-22.32,102.92,11
"5707910877789700","2023-10-14T16:46:09Z",32.0143333333333,-101.844916666667,15329,-21.91,109.73,11
"5707910877789700","2023-10-14T16:46:18Z",32.0152,-101.842283333333,15134,-21.62,115.31,11
"5707910877789700","2023-10-14T16:46:30Z",32.0162666666667,-101.8386,14876,-21.41,107.03,11
"5707910877789700","2023-10-14T16:46:41Z",32.0172333333333,-101.835233333333,14642,-21.66,117.47,11
"5707910877789700","2023-10-14T16:46:59Z",32.0196666666667,-101.829716666667,14268,-20.5,111.78,11
"5707910877789700","2023-10-14T16:47:11Z",32.02125,-101.826216666667,14025,-19.86,113.98,10
"5707910877789700","2023-10-14T16:47:32Z",32.0231166666667,-101.819933333333,13607,-19.94,96.732,11
"5707910877789700","2023-10-14T16:48:32Z",32.0292166666667,-101.799833333333,12478,-17.9,160.27,11
"5707910877789700","2023-10-14T16:48:42Z",32.0312166666667,-101.7959,12298,-17.6,161.53,11
"5707910877789700","2023-10-14T16:48:54Z",32.0335333333333,-101.79135,12088,-18.27,138.31,11
"5707910877789700","2023-10-14T16:49:07Z",32.0355166666667,-101.786783333333,11861,-16.84,129.71,10
"5707910877789700","2023-10-14T16:49:16Z",32.0368166666667,-101.783683333333,11707,-17.21,135.43,11
"5707910877789700","2023-10-14T16:49:29Z",32.0385833333333,-101.779483333333,11488,-16.5,112.36,11
"5707910877789700","2023-10-14T16:49:36Z",32.0394833333333,-101.7776,11372,-16.15,112,11
"5707910877789700","2023-10-14T16:49:44Z",32.0405166666667,-101.775516666667,11241,-16.22,109.44,11
"5707910877789700","2023-10-14T16:49:54Z",32.0417333333333,-101.772933333333,11077,-16.34,105.26,11
"5707910877789700","2023-10-14T16:50:03Z",32.04265,-101.770716666667,10931,-16.15,100.66,11
"5707910877789700","2023-10-14T16:50:13Z",32.0435666666667,-101.76825,10769,-15.9,98.748,11
"5707910877789700","2023-10-14T16:50:23Z",32.0444166666667,-101.765833333333,10608,-15.3,86.904,11
"5707910877789700","2023-10-14T16:50:34Z",32.0453333333333,-101.763233333333,10434,-15.54,79.596,11
"5707910877789700","2023-10-14T16:50:46Z",32.0463833333333,-101.760366666667,10247,-15.65,89.424,11
"5707910877789700","2023-10-14T16:51:19Z",32.0486333333333,-101.75265,9741.1,-15.46,74.088,11
"5707910877789700","2023-10-14T16:51:27Z",32.0492166666667,-101.750783333333,9619.2,-14.96,76.788,11
"5707910877789700","2023-10-14T16:51:42Z",32.0503833333333,-101.74755,9393.9,-14.71,91.476,11
"5707910877789700","2023-10-14T16:51:54Z",32.0513333333333,-101.744766666667,9216.9,-14.43,83.988,11
"5707910877789700","2023-10-14T16:52:12Z",32.0526666666667,-101.740883333333,8955.4,-14.29,87.984,11
"5707910877789700","2023-10-14T16:52:22Z",32.05345,-101.7388,8811.5,-14.64,77.184,11
"5707910877789700","2023-10-14T16:52:32Z",32.0543333333333,-101.736766666667,8668.2,-14.49,72.396,11
"5707910877789700","2023-10-14T16:52:43Z",32.0553333333333,-101.73455,8511.7,-14.33,69.264,11
"5707910877789700","2023-10-14T16:52:53Z",32.0561666666667,-101.732333333333,8370.8,-14.04,76.752,11
"5707910877789700","2023-10-14T16:53:03Z",32.0568,-101.730233333333,8232.7,-14.29,68.616,11
"5707910877789700","2023-10-14T16:53:14Z",32.0574666666667,-101.727866666667,8079.6,-14.25,82.656,11
"5707910877789700","2023-10-14T16:53:51Z",32.0589166666667,-101.719616666667,7569.1,-13.61,74.988,11
"5707910877789700","2023-10-14T16:53:57Z",32.05905,-101.71825,7488.4,-13.53,66.312,11
"5707910877789700","2023-10-14T16:54:07Z",32.0591666666667,-101.716133333333,7353.8,-13.63,63.288,11
"5707910877789700","2023-10-14T16:54:18Z",32.05925,-101.713933333333,7208.4,-14.13,62.568,11
"5707910877789700","2023-10-14T16:54:30Z",32.0592833333333,-101.711616666667,7050.5,-13.74,66.672,11
"5707910877789700","2023-10-14T16:54:39Z",32.0592666666667,-101.70995,6931.6,-13.75,65.376,11
"5707910877789700","2023-10-14T16:54:50Z",32.0593,-101.708,6788,-12.59,65.7,11
"5707910877789700","2023-10-14T16:55:03Z",32.0592833333333,-101.705733333333,6619.2,-12.87,53.352,11
"5707910877789700","2023-10-14T16:55:08Z",32.0593833333333,-101.704816666667,6554.9,-13.14,73.512,11
"5707910877789700","2023-10-14T16:55:19Z",32.0594166666667,-101.702683333333,6414.9,-12.65,58.464,11
"5707910877789700","2023-10-14T16:55:25Z",32.0595166666667,-101.701683333333,6338.3,-13.68,67.644,11
"5707910877789700","2023-10-14T16:55:34Z",32.0596,-101.70015,6225.7,-12.76,65.304,11
"5707910877789700","2023-10-14T16:55:44Z",32.0597833333333,-101.698383333333,6100.6,-12.57,68.112,11
"5707910877789700","2023-10-14T16:55:54Z",32.0599166666667,-101.696616666667,5977,-11.84,63.18,11
"5707910877789700","2023-10-14T16:56:01Z",32.0600333333333,-101.695583333333,5891.4,-12.17,58.32,11
"5707910877789700","2023-10-14T16:56:10Z",32.06015,-101.6942,5782.2,-11.69,55.764,11
"5707910877789700","2023-10-14T16:56:20Z",32.0601,-101.69265,5660.3,-12.67,58.68,11
"5707910877789700","2023-10-14T16:56:29Z",32.0600666666667,-101.691216666667,5551.8,-12.09,51.912,11
"5707910877789700","2023-10-14T16:56:40Z",32.0600166666667,-101.689433333333,5420.5,-11.24,58.716,11
"5707910877789700","2023-10-14T16:56:50Z",32.0599333333333,-101.68795,5301.2,-11.94,53.352,11
"5707910877789700","2023-10-14T16:57:00Z",32.0596833333333,-101.6866,5183,-11.39,49.392,11
"5707910877789700","2023-10-14T16:57:07Z",32.0593166666667,-101.685733333333,5101.2,-11.94,36.288,11
"5707910877789700","2023-10-14T16:57:21Z",32.0586666666667,-101.6839,4939.9,-11.8,55.944,11
"5707910877789700","2023-10-14T16:57:32Z",32.05815,-101.682433333333,4811.1,-12.02,55.332,11
"5707910877789700","2023-10-14T16:57:39Z",32.0578,-101.681616666667,4729.7,-11.78,53.172,11
"5707910877789700","2023-10-14T16:57:50Z",32.0571833333333,-101.6802,4604.7,-11.15,51.948,11
"5707910877789700","2023-10-14T16:58:01Z",32.0565166666667,-101.6789,4478.1,-11.34,52.56,11
"5707910877789700","2023-10-14T16:58:09Z",32.0560666666667,-101.678133333333,4388.1,-10.73,45.684,11
"5707910877789700","2023-10-14T16:58:19Z",32.0555166666667,-101.6771,4276.2,-11.24,52.2,10
"5707910877789700","2023-10-14T16:58:48Z",32.0539,-101.674016666667,3957.8,-10.78,56.376,11
"5707910877789700","2023-10-14T16:58:59Z",32.05315,-101.672533333333,3839.1,-10.53,64.836,11
"5707910877789700","2023-10-14T16:59:08Z",32.0526,-101.671166666667,3743,-10.83,64.548,11
"5707910877789700","2023-10-14T16:59:17Z",32.05215,-101.669883333333,3647.5,-10.5,58.104,11
"5707910877789700","2023-10-14T16:59:29Z",32.0516833333333,-101.668383333333,3520.2,-10.42,34.524,11
"5707910877789700","2023-10-14T16:59:40Z",32.0513666666667,-101.66725,3404.6,-10.83,29.052,11
"5707910877789700","2023-10-14T16:59:53Z",32.051,-101.665966666667,3267.8,-11.04,43.416,11
"5707910877789700","2023-10-14T17:00:03Z",32.0506833333333,-101.6651,3163.1,-10.59,43.848,11
"5707910877789700","2023-10-14T17:00:15Z",32.0502666666667,-101.663983333333,3038.3,-10.54,31.86,11
"5707910877789700","2023-10-14T17:00:27Z",32.0499333333333,-101.66295,2912.9,-10.08,30.528,11
"5707910877789700","2023-10-14T17:00:39Z",32.04985,-101.66185,2788.9,-10.57,29.088,11
"5707910877789700","2023-10-14T17:00:49Z",32.0498833333333,-101.6609,2685.5,-10.33,25.812,11
"5707910877789700","2023-10-14T17:00:57Z",32.0500333333333,-101.6601,2605.8,-9.71,29.736,11
"5707910877789700","2023-10-14T17:01:05Z",32.0503333333333,-101.6594,2522.9,-10.09,29.268,11
"5707910877789700","2023-10-14T17:01:13Z",32.0506333333333,-101.658816666667,2442.3,-10.15,35.136,11
"5707910877789700","2023-10-14T17:01:23Z",32.0508333333333,-101.6581,2340.8,-10.18,24.048,11
"5707910877789700","2023-10-14T17:01:35Z",32.0510166666667,-101.6573,2220.5,-10.19,14.436,11
"5707910877789700","2023-10-14T17:01:39Z",32.0510833333333,-101.65715,2181.1,-9.97,23.94,11
"5707910877789700","2023-10-14T17:01:49Z",32.0511,-101.656566666667,2083.6,-9.58,22.788,11
"5707910877789700","2023-10-14T17:02:00Z",32.0510333333333,-101.655933333333,1976.9,-9.93,23.904,11
"5707910877789700","2023-10-14T17:02:09Z",32.05095,-101.655566666667,1889,-9.45,19.692,11
"5707910877789700","2023-10-14T17:02:18Z",32.0508833333333,-101.6553,1803.1,-9.47,14.76,11
"5707910877789700","2023-10-14T17:02:30Z",32.0508666666667,-101.655033333333,1689.8,-9.13,13.68,11
"5707910877789700","2023-10-14T17:02:41Z",32.0508333333333,-101.654983333333,1586,-9.15,10.368,12
"5707910877789700","2023-10-14T17:02:53Z",32.0507166666667,-101.655233333333,1473.2,-9.24,16.128,12
"5707910877789700","2023-10-14T17:03:01Z",32.05055,-101.655516666667,1398.9,-9.14,27.648,12
"5707910877789700","2023-10-14T17:03:09Z",32.0504,-101.655933333333,1325.3,-9.42,25.884,12
"5707910877789700","2023-10-14T17:03:14Z",32.05015,-101.656233333333,1279.2,-9.06,26.46,12
"5707910877789700","2023-10-14T17:03:22Z",32.0498666666667,-101.656466666667,1206,-9.11,27.828,12
"5707910877789700","2023-10-14T17:03:30Z",32.04965,-101.656766666667,1134,-8.85,22.896,12
"5707910877789700","2023-10-14T17:03:38Z",32.0494166666667,-101.657116666667,1062.8,-9.19,10.692,12
"5707910877789700","2023-10-14T17:03:49Z",32.0490333333333,-101.657566666667,965.92,-8.64,8.496,12
"5707910877789700","2023-10-14T17:03:59Z",32.0487166666667,-101.657933333333,875.06,-9.72,7.776,12
"5707910877789700","2023-10-14T17:04:07Z",32.0484166666667,-101.658233333333,802.08,-8.58,16.2,12
"5707910877789700","2023-10-14T17:04:16Z",32.04845,-101.658316666667,788.62,0.01,0.144,8
"5707910877789700","2023-10-14T17:04:26Z",32.0484333333333,-101.658283333333,788.56,0.08,0.036,10
"5707910877789700","2023-10-14T17:04:34Z",32.0484333333333,-101.658283333333,788.57,-0.12,0.288,10
"5707910877789700","2023-10-14T17:04:42Z",32.0484333333333,-101.658266666667,788.98,0.11,0.36,11
"5707910877789700","2023-10-14T17:04:54Z",32.0484333333333,-101.658266666667,789,-0.02,0.108,12
"5707910877789700","2023-10-14T17:05:35Z",32.0484333333333,-101.658266666667,785.77,-0.01,0.216,12
"5707910877789700","2023-10-14T17:05:41Z",32.0484333333333,-101.658266666667,786.47,0.21,0.468,11
"5707910877789700","2023-10-14T17:05:52Z",32.0484333333333,-101.658266666667,785.72,-0.04,0.504,12
"5707910877789700","2023-10-14T17:06:01Z",32.0484333333333,-101.658266666667,786.13,-0.07,0.18,12
"5707910877789700","2023-10-14T17:06:10Z",32.0484333333333,-101.658266666667,786.59,0.28,0.324,12
"5707910877789700","2023-10-14T17:06:18Z",32.0484333333333,-101.658266666667,786.54,0,0.252,11
"5707910877789700","2023-10-14T17:06:28Z",32.0484333333333,-101.658266666667,786.5,0.18,0.324,11
"5707910877789700","2023-10-14T17:06:32Z",32.0484333333333,-101.658266666667,786.47,0.28,0.468,12
"5707910877789700","2023-10-14T17:06:41Z",32.0484333333333,-101.658266666667,786.57,0.17,0.252,12
"5707910877789700","2023-10-14T17:06:47Z",32.0484333333333,-101.658266666667,786.08,-0.04,0.288,11
"5707910877789700","2023-10-14T17:06:59Z",32.0484333333333,-101.658266666667,786.39,0.12,0.072,11
"5707910877789700","2023-10-14T17:07:11Z",32.0484333333333,-101.658283333333,786.63,0.08,0.36,11
"5707910877789700","2023-10-14T17:07:17Z",32.0484333333333,-101.658266666667,786.34,0.09,0.144,12
"5707910877789700","2023-10-14T17:07:26Z",32.0484333333333,-101.658266666667,786.34,0.16,0.108,12
"5707910877789700","2023-10-14T17:07:35Z",32.0484333333333,-101.658266666667,786.5,0.18,0.288,12
"5707910877789700","2023-10-14T17:07:44Z",32.0484333333333,-101.658266666667,786.37,-0.02,0.36,12
"5707910877789700","2023-10-14T17:07:55Z",32.0484333333333,-101.658266666667,786.05,0.16,0.18,12
"5707910877789700","2023-10-14T17:08:01Z",32.0484333333333,-101.658266666667,786.43,0.14,0.504,12
"5707910877789700","2023-10-14T17:08:10Z",32.0484333333333,-101.658266666667,786.13,0.13,0.36,12
"5707910877789700","2023-10-14T17:08:18Z",32.0484333333333,-101.658266666667,785.93,0.15,0.288,12
"5707910877789700","2023-10-14T17:08:28Z",32.0484333333333,-101.658266666667,786.56,0.25,0.432,12
"5707910877789700","2023-10-14T17:08:33Z",32.0484333333333,-101.658266666667,786.31,-0.02,0.18,12
"5707910877789700","2023-10-14T17:08:40Z",32.0484333333333,-101.658266666667,786.13,0.1,0.036,11
"5707910877789700","2023-10-14T17:08:50Z",32.0484333333333,-101.658266666667,787.19,0.1,0.216,10
"5707910877789700","2023-10-14T17:08:58Z",32.0484333333333,-101.658266666667,786.67,0,0.072,11
"5707910877789700","2023-10-14T17:09:06Z",32.0484333333333,-101.658266666667,786.44,0.12,0.216,11
"5707910877789700","2023-10-14T17:09:16Z",32.0484333333333,-101.658266666667,786.01,-0.08,0.18,11
"5707910877789700","2023-10-14T17:09:23Z",32.0484333333333,-101.658266666667,786.45,0.07,0.252,11
"5707910877789700","2023-10-14T17:09:32Z",32.0484333333333,-101.658266666667,786.39,0.19,0.108,12
"5707910877789700","2023-10-14T17:09:43Z",32.0484333333333,-101.658266666667,786.67,0.08,0.36,12
"5707910877789700","2023-10-14T17:09:51Z",32.0484333333333,-101.658266666667,786.3,0.27,0.18,12
"5707910877789700","2023-10-14T17:10:00Z",32.0484333333333,-101.658266666667,786.2,0.14,0.216,12
"5707910877789700","2023-10-14T17:10:08Z",32.0484333333333,-101.658266666667,786.01,0.12,0.216,12
"5707910877789700","2023-10-14T17:10:19Z",32.0484333333333,-101.658266666667,786.08,0.25,0.324,12
"5707910877789700","2023-10-14T17:10:25Z",32.0484333333333,-101.658266666667,786.12,0.11,0.288,12
"5707910877789700","2023-10-14T17:10:34Z",32.0484333333333,-101.658266666667,786.06,-0.02,0.216,12
"5707910877789700","2023-10-14T17:10:43Z",32.0484333333333,-101.658266666667,785.84,0.18,0.36,12
"5707910877789700","2023-10-14T17:10:52Z",32.0484333333333,-101.658266666667,785.97,0.12,0.18,12
"5707910877789700","2023-10-14T17:11:04Z",32.0484333333333,-101.658266666667,786.15,0.15,0.432,11
"5707910877789700","2023-10-14T17:11:09Z",32.0484333333333,-101.658266666667,785.82,0.19,0.216,12
"5707910877789700","2023-10-14T17:11:17Z",32.0484333333333,-101.658266666667,786.13,0.23,0.54,11
"5707910877789700","2023-10-14T17:11:27Z",32.0484333333333,-101.658266666667,786.59,0.05,0.144,12
"5707910877789700","2023-10-14T17:11:34Z",32.0484333333333,-101.658266666667,786.57,0.24,0.108,12
"5707910877789700","2023-10-14T17:11:44Z",32.0484333333333,-101.658266666667,786,-0.08,0.144,12
"5707910877789700","2023-10-14T17:11:52Z",32.0484333333333,-101.658266666667,786.15,-0.03,0.144,12
"5707910877789700","2023-10-14T17:12:02Z",32.0484333333333,-101.658266666667,786.13,0.09,0.288,12
"5707910877789700","2023-10-14T17:12:09Z",32.0484333333333,-101.658266666667,786.18,0.11,0.252,12
"5707910877789700","2023-10-14T17:12:20Z",32.0484333333333,-101.658266666667,786.2,0.23,0.072,12
"5707910877789700","2023-10-14T17:12:27Z",32.0484333333333,-101.658266666667,786.23,0.03,0.144,12
"5707910877789700","2023-10-14T17:12:37Z",32.0484333333333,-101.658266666667,786.6,-0.09,0.18,12
"5707910877789700","2023-10-14T17:12:45Z",32.0484333333333,-101.658266666667,787.01,-0.15,0.108,11
"5707910877789700","2023-10-14T17:12:54Z",32.0484333333333,-101.658266666667,787.53,0.04,0.216,11
"5707910877789700","2023-10-14T17:13:03Z",32.0484333333333,-101.658266666667,786.9,-0.05,0.108,11
"5707910877789700","2023-10-14T17:13:12Z",32.0484333333333,-101.658266666667,786.57,-0.04,0.288,11
"5707910877789700","2023-10-14T17:13:51Z",32.0484333333333,-101.658266666667,786.67,0.1,0.504,11
"5707910877789700","2023-10-14T17:13:55Z",32.0484333333333,-101.658266666667,786.66,0.07,0.396,11
"5707910877789700","2023-10-14T17:14:04Z",32.0484333333333,-101.658266666667,786.27,-0.03,0.252,11
"5707910877789700","2023-10-14T17:14:12Z",32.0484333333333,-101.658266666667,786.19,-0.04,0.144,11
"5707910877789700","2023-10-14T17:14:21Z",32.0484333333333,-101.658266666667,786.26,-0.04,0.54,11
"5707910877789700","2023-10-14T17:14:30Z",32.0484333333333,-101.658266666667,785.95,0,0.324,11
"5707910877789700","2023-10-14T17:15:05Z",32.0484333333333,-101.658266666667,786.32,0.09,0.576,11
"5707910877789700","2023-10-14T17:15:11Z",32.0484333333333,-101.658266666667,786.26,0.07,0.18,11
"5707910877789700","2023-10-14T17:15:21Z",32.0484333333333,-101.658266666667,786.39,0.04,0.324,11
"5707910877789700","2023-10-14T17:15:29Z",32.0484333333333,-101.658266666667,785.83,-0.2,0.324,11
"5707910877789700","2023-10-14T17:15:38Z",32.0484333333333,-101.658266666667,785.66,-0.14,0.216,11
"5707910877789700","2023-10-14T17:15:47Z",32.0484333333333,-101.658266666667,785.87,0.13,0.252,11
"5707910877789700","2023-10-14T17:15:57Z",32.0484333333333,-101.658266666667,785.63,0.09,0.396,11
"5707910877789700","2023-10-14T17:16:05Z",32.0484333333333,-101.658266666667,785.7,0.24,0.432,11
"5707910877789700","2023-10-14T17:16:15Z",32.0484333333333,-101.658266666667,786.08,-0.01,0.216,11
"5707910877789700","2023-10-14T17:16:24Z",32.0484333333333,-101.658266666667,785.9,0.11,0.144,11
"5707910877789700","2023-10-14T17:16:34Z",32.0484333333333,-101.658266666667,786.38,0.17,0.432,11
"5707910877789700","2023-10-14T17:16:45Z",32.0484333333333,-101.658266666667,786.38,-0.03,0.036,11
"5707910877789700","2023-10-14T17:16:48Z",32.0484333333333,-101.658266666667,786.67,0.05,0.108,11
"5707910877789700","2023-10-14T17:16:58Z",32.0484333333333,-101.658266666667,786.4,-0.04,0.432,11
"5707910877789700","2023-10-14T17:17:05Z",32.0484333333333,-101.658266666667,786.29,-0.1,0.144,11
"5707910877789700","2023-10-14T17:17:15Z",32.0484333333333,-101.658266666667,785.13,-0.2,0.144,11
"5707910877789700","2023-10-14T17:17:26Z",32.0484333333333,-101.658266666667,786.06,-0.02,0,11
"5707910877789700","2023-10-14T17:17:36Z",32.0484333333333,-101.658266666667,786.01,0,0.288,11
"5707910877789700","2023-10-14T17:17:45Z",32.0484166666667,-101.658266666667,786.09,0.04,0.072,12
"5707910877789700","2023-10-14T17:17:53Z",32.0484333333333,-101.658266666667,786.22,0,0.468,12
"5707910877789700","2023-10-14T17:18:02Z",32.0484333333333,-101.658266666667,786.01,0.08,0.324,12
"5707910877789700","2023-10-14T17:18:13Z",32.0484333333333,-101.658266666667,786.37,0,0.072,12
"5707910877789700","2023-10-14T17:18:21Z",32.0484333333333,-101.658266666667,786.2,0.07,0.036,12
"5707910877789700","2023-10-14T17:18:28Z",32.0484333333333,-101.658266666667,786.14,0.06,0.252,12
"5707910877789700","2023-10-14T17:18:38Z",32.0484166666667,-101.658266666667,786.25,-0.17,0.216,12
"5707910877789700","2023-10-14T17:18:48Z",32.0484333333333,-101.658266666667,785.84,0,0.108,12
"5707910877789700","2023-10-14T17:18:56Z",32.0484333333333,-101.658266666667,786.31,0.01,0.072,12
"5707910877789700","2023-10-14T17:19:05Z",32.0484333333333,-101.658266666667,786.57,0.06,0.432,12
"5707910877789700","2023-10-14T17:19:12Z",32.0484333333333,-101.658266666667,787.26,0.16,0.252,12
"5707910877789700","2023-10-14T17:19:21Z",32.0484333333333,-101.658266666667,786.64,0.04,0.252,12
"5707910877789700","2023-10-14T17:19:29Z",32.0484333333333,-101.658266666667,786.23,0.12,0.18,12
"5707910877789700","2023-10-14T17:19:38Z",32.0484333333333,-101.658266666667,785.89,0.04,0.216,12
"5707910877789700","2023-10-14T17:19:48Z",32.0484333333333,-101.658266666667,786.47,-0.02,0.468,12
"5707910877789700","2023-10-14T17:19:57Z",32.0484333333333,-101.658266666667,786.57,-0.07,0.18,12
"5707910877789700","2023-10-14T17:20:05Z",32.0484333333333,-101.658266666667,785.11,-0.21,0.108,12
"5707910877789700","2023-10-14T17:20:13Z",32.0484333333333,-101.658266666667,785.81,0,0.432,12
"5707910877789700","2023-10-14T17:20:23Z",32.0484333333333,-101.658266666667,785.85,0.13,0.108,12
"5707910877789700","2023-10-14T17:20:31Z",32.0484333333333,-101.658266666667,785.84,-0.02,0.144,12
"5707910877789700","2023-10-14T17:20:39Z",32.0484333333333,-101.658266666667,786.3,0.18,0.36,12
"5707910877789700","2023-10-14T17:20:46Z",32.0484333333333,-101.658266666667,786.31,-0.09,0.396,12
"5707910877789700","2023-10-14T17:20:55Z",32.0484333333333,-101.658266666667,786.1,-0.03,0.072,12
"5707910877789700","2023-10-14T17:21:05Z",32.0484333333333,-101.658266666667,786.15,0.13,0.252,12
"5707910877789700","2023-10-14T17:21:13Z",32.0484333333333,-101.658266666667,785.87,0.01,0.18,12
"5707910877789700","2023-10-14T17:21:23Z",32.0484333333333,-101.658266666667,786.17,0.13,0.396,12
"5707910877789700","2023-10-14T17:21:31Z",32.0484333333333,-101.658266666667,786.88,0.1,0.18,12
"5707910877789700","2023-10-14T17:21:40Z",32.0484333333333,-101.658266666667,787.15,0.01,0.324,12
"5707910877789700","2023-10-14T17:21:49Z",32.0484333333333,-101.658266666667,786.91,0.07,0.108,12
"5707910877789700","2023-10-14T17:21:58Z",32.0484333333333,-101.658266666667,786.78,0.11,0.252,12
"5707910877789700","2023-10-14T17:22:07Z",32.0484333333333,-101.658266666667,786.91,0.1,0.18,12
"5707910877789700","2023-10-14T17:22:15Z",32.0484333333333,-101.658266666667,786.6,0.09,0.324,12
"5707910877789700","2023-10-14T17:22:24Z",32.0484333333333,-101.658266666667,786.61,0.11,0.036,12
"5707910877789700","2023-10-14T17:22:32Z",32.0484333333333,-101.658266666667,786.76,0.07,0.18,12
"5707910877789700","2023-10-14T17:22:41Z",32.0484333333333,-101.658266666667,785.97,-0.03,0.36,12
"5707910877789700","2023-10-14T17:22:51Z",32.0484333333333,-101.658266666667,786.68,0.03,0.108,12
"5707910877789700","2023-10-14T17:23:00Z",32.0484333333333,-101.658266666667,786.05,0.05,0.18,12
"5707910877789700","2023-10-14T17:23:08Z",32.0484333333333,-101.658266666667,786.17,-0.01,0.072,12
"5707910877789700","2023-10-14T17:23:18Z",32.0484333333333,-101.658266666667,786.19,0.03,0.144,12
"5707910877789700","2023-10-14T17:23:25Z",32.0484333333333,-101.658266666667,786.22,-0.03,0.252,12
"5707910877789700","2023-10-14T17:23:35Z",32.0484333333333,-101.658266666667,785.96,-0.08,0.216,12
"5707910877789700","2023-10-14T17:23:42Z",32.0484333333333,-101.658266666667,786.61,-0.11,0.18,13
"5707910877789700","2023-10-14T17:24:07Z",32.0484333333333,-101.658266666667,786.68,0.14,0.18,13
"5707910877789700","2023-10-14T17:24:15Z",32.0484333333333,-101.658266666667,787.23,0.14,0.432,12
"5707910877789700","2023-10-14T17:24:26Z",32.0484333333333,-101.658266666667,786.3,-0.03,0.144,13
"5707910877789700","2023-10-14T17:24:34Z",32.0484333333333,-101.658266666667,786.92,-0.04,0.432,12
"5707910877789700","2023-10-14T17:24:43Z",32.0484333333333,-101.658266666667,786.68,-0.12,0.072,13
"5707910877789700","2023-10-14T17:24:52Z",32.0484333333333,-101.658266666667,786.32,-0.08,0.252,13
"5707910877789700","2023-10-14T17:25:10Z",32.0484333333333,-101.658266666667,786.88,0.06,0.108,13
"5707910877789700","2023-10-14T17:26:14Z",32.0484333333333,-101.658266666667,786.27,-0.13,0.216,13
"5707910877789700","2023-10-14T17:26:22Z",32.0484333333333,-101.658266666667,786.54,0,0.144,13
"5707910877789700","2023-10-14T17:26:35Z",32.0484333333333,-101.658266666667,786.25,0.02,0.252,13
"5707910877789700","2023-10-14T17:26:44Z",32.0484333333333,-101.658266666667,786.45,0.09,0.108,13
"5707910877789700","2023-10-14T17:26:52Z",32.0484333333333,-101.658266666667,786.52,-0.06,0.144,13
"5707910877789700","2023-10-14T17:27:03Z",32.0484333333333,-101.658266666667,786.99,0.13,0.216,13
"5707910877789700","2023-10-14T17:27:12Z",32.0484333333333,-101.658266666667,786.4,0.05,0.252,13
"5707910877789700","2023-10-14T17:27:23Z",32.0484333333333,-101.658266666667,787.05,0.06,0.144,13
"5707910877789700","2023-10-14T17:27:33Z",32.0484333333333,-101.658266666667,786.53,-0.15,0.432,13
"5707910877789700","2023-10-14T17:27:43Z",32.0484333333333,-101.658266666667,786.45,0.01,0.18,13
"5707910877789700","2023-10-14T17:27:51Z",32.0484333333333,-101.658266666667,785.59,-0.34,0.288,13
"5707910877789700","2023-10-14T17:28:01Z",32.0484333333333,-101.658266666667,786.06,-0.01,0.144,13
"5707910877789700","2023-10-14T17:28:11Z",32.0484333333333,-101.658266666667,786.5,-0.05,0.36,13
"5707910877789700","2023-10-14T17:28:17Z",32.0484333333333,-101.658266666667,786.8,0.12,0.072,13
"5707910877789700","2023-10-14T17:28:26Z",32.0484333333333,-101.658266666667,786.84,-0.09,0.216,13
"5707910877789700","2023-10-14T17:28:35Z",32.0484333333333,-101.658266666667,786.98,-0.03,0.288,13
"5707910877789700","2023-10-14T17:28:43Z",32.0484333333333,-101.658266666667,786.75,0.03,0.108,13
