01/Oct/2023 15:17:29,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:2,08,1.00,alt=305.0M"
01/Oct/2023 15:18:08,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:2,07,1.01,alt=305.8M"
01/Oct/2023 15:18:47,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:2,07,1.01,alt=310.4M"
01/Oct/2023 15:19:26,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:2,08,1.00,alt=306.5M"
01/Oct/2023 15:20:06,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:2,08,1.00,alt=298.9M"
01/Oct/2023 15:20:46,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,08,0.99,alt=308.7M"
01/Oct/2023 15:21:25,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,07,1.00,alt=304.8M"
01/Oct/2023 15:22:05,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,08,0.99,alt=303.9M"
01/Oct/2023 15:22:45,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,08,0.99,alt=305.9M"
01/Oct/2023 15:23:24,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.65N/08028.15WONEBP WV:1,08,0.99,alt=310.5M"
01/Oct/2023 15:24:03,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,07,1.00,alt=311.4M"
01/Oct/2023 15:24:42,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,08,0.99,alt=310.2M"
01/Oct/2023 15:25:21,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,08,0.99,alt=313.9M"
01/Oct/2023 15:26:00,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,07,1.00,alt=310.2M"
01/Oct/2023 15:26:39,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,08,0.99,alt=310.2M"
01/Oct/2023 15:27:18,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=308.2M"
01/Oct/2023 15:27:57,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=305.2M"
01/Oct/2023 15:28:36,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=309.2M"
01/Oct/2023 15:29:15,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=311.5M"
01/Oct/2023 15:29:54,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=305.2M"
01/Oct/2023 15:30:33,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=315.2M"
01/Oct/2023 15:31:12,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=313.3M"
01/Oct/2023 15:31:51,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.14WONEBP WV:1,09,0.88,alt=312.0M"
01/Oct/2023 15:32:30,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=314.0M"
01/Oct/2023 15:33:09,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=311.7M"
01/Oct/2023 15:33:48,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,08,0.89,alt=310.2M"
01/Oct/2023 15:34:27,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=309.2M"
01/Oct/2023 15:35:06,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=310.8M"
01/Oct/2023 15:35:45,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.14WONEBP WV:1,09,0.88,alt=311.4M"
01/Oct/2023 15:36:24,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=313.1M"
01/Oct/2023 15:37:03,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=308.8M"
01/Oct/2023 15:37:42,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=308.6M"
01/Oct/2023 15:38:21,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=308.1M"
01/Oct/2023 15:39:00,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=307.5M"
01/Oct/2023 15:39:39,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=308.0M"
01/Oct/2023 15:40:18,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=310.1M"
01/Oct/2023 15:40:57,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.66N/08028.15WONEBP WV:1,09,0.88,alt=311.7M"
01/Oct/2023 17:36:17,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=390.945,/8030.537,ONEBP WV:1,10,0.79,alt=10950.9M"
01/Oct/2023 17:37:26,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=390.073,/8030.604,ONEBP WV:1,10,0.79,alt=11377.9M"
01/Oct/2023 17:38:01,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.14N/08030.65WONEBP WV:1,08,0.91,alt=11564.1M"
01/Oct/2023 17:38:37,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.26N/08030.76WONEBP WV:1,07,1.05,alt=11799.3M"
01/Oct/2023 17:39:13,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=303.364,/8030.874,ONEBP WV:1,09,0.87,alt=12011.4M"
01/Oct/2023 17:39:49,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.37N/08030.91WONEBP WV:,,alt="
01/Oct/2023 17:40:22,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.39N/08030.92WONEBP WV:,,alt="
01/Oct/2023 17:40:56,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.39N/08030.92WONEBP WV:,,alt="
01/Oct/2023 17:41:31,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.60N/08030.58WONEBP WV:1,07,1.61,alt=12074.0M"
01/Oct/2023 17:42:05,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:43:05,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:43:34,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:44:03,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:44:36,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:45:40,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:46:09,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:46:39,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:47:12,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:47:44,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:48:16,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:48:46,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:49:15,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:49:47,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:50:19,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:50:48,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:51:17,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:51:53,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:52:33,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:53:14,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:53:58,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:54:33,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:55:47,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:56:21,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:56:56,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:57:28,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:58:35,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:59:09,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 17:59:43,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 18:00:18,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.55N/08030.56WONEBP WV:,,alt="
01/Oct/2023 18:01:58,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.71N/08021.32WONEBP WV:,,alt="
01/Oct/2023 18:02:33,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.71N/08021.32WONEBP WV:,,alt="
01/Oct/2023 18:03:06,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.71N/08021.32WONEBP WV:,,alt="
01/Oct/2023 18:03:40,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.80N/08020.62WONEBP WV:,,alt="
01/Oct/2023 18:04:13,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.80N/08020.62WONEBP WV:,,alt="
01/Oct/2023 18:04:47,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.80N/08020.62WONEBP WV:,,alt="
01/Oct/2023 18:05:22,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.80N/08020.62WONEBP WV:,,alt="
01/Oct/2023 18:07:07,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.80N/08020.62WONEBP WV:,,alt="
01/Oct/2023 18:07:42,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.80N/08020.62WONEBP WV:,,alt="
01/Oct/2023 18:08:16,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.80N/08020.62WONEBP WV:,,alt="
01/Oct/2023 18:08:51,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3902.80N/08020.62WONEBP WV:,,alt="
01/Oct/2023 18:12:18,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.09N/08018.84WONEBP WV:1,04,1.91,alt=11987.3M"
01/Oct/2023 18:12:54,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.05N/08018.86WONEBP WV:,,alt="
01/Oct/2023 18:13:29,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.12N/08018.88WONEBP WV:1,04,1.92,alt=11994.6M"
01/Oct/2023 18:14:05,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.14N/08018.84WONEBP WV:,,alt="
01/Oct/2023 18:14:40,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.14N/08018.84WONEBP WV:,,alt="
01/Oct/2023 18:15:15,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.47N/08018.45WONEBP WV:,,alt="
01/Oct/2023 18:15:50,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.47N/08018.37WONEBP WV:,,alt="
01/Oct/2023 18:16:25,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.51N/08018.35WONEBP WV:,,alt="
01/Oct/2023 18:17:00,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.41N/08018.00WONEBP WV:,,alt="
01/Oct/2023 18:17:35,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.46N/08018.30WONEBP WV:,,alt="
01/Oct/2023 18:19:20,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.98N/08011.12WONEBP WV:,,alt="
01/Oct/2023 18:19:55,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.96N/08011.02WONEBP WV:1,03,2.56,alt=11930.4M"
01/Oct/2023 18:21:06,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.97N/08010.60WONEBP WV:1,03,2.53,alt=11834.0M"
01/Oct/2023 18:21:42,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3900.02N/08010.39WONEBP WV:1,04,2.52,alt=11834.6M"
01/Oct/2023 18:22:18,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.97N/08010.20WONEBP WV:1,05,2.50,alt=11832.9M"
01/Oct/2023 18:22:54,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.95N/08010.09WONEBP WV:,,alt="
01/Oct/2023 18:24:40,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.80N/08009.58WONEBP WV:1,03,2.45,alt=11883.1M"
01/Oct/2023 18:25:16,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3859.81N/08009.41WONEBP WV:1,03,2.44,alt=11892.9M"
01/Oct/2023 18:28:12,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3907.76N/08012.49WONEBP WV:1,06,7.55,alt=11904.9M"
01/Oct/2023 18:28:48,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3908.11N/08011.80WONEBP WV:1,06,7.70,alt=11893.5M"
01/Oct/2023 18:29:24,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3908.26N/08011.47WONEBP WV:,,alt="
01/Oct/2023 18:29:59,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3904.06N/0015.896,ONEBP WV:1,05,2.52,alt=11940.6M"
01/Oct/2023 18:30:35,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3904.13N/08015.72WONEBP WV:,,alt="
01/Oct/2023 18:31:10,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3857.04N/08023.84WONEBP WV:1,06,2.26,alt=11948.3M"
01/Oct/2023 18:31:45,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3857.07N/08023.56WONEBP WV:1,06,2.26,alt=11943.6M"
01/Oct/2023 18:32:21,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3857.08N/08023.24WONEBP WV:1,07,2.26,alt=11947.9M"
01/Oct/2023 18:32:56,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3857.07N/08023.15WONEBP WV:,,alt="
01/Oct/2023 18:33:31,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3857.07N/08023.15WONEBP WV:,,alt="
01/Oct/2023 18:34:06,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3909.31N/08007.22WONEBP WV:1,06,9.25,alt=11882.0M"
01/Oct/2023 18:34:42,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3908.08N/08007.83WONEBP WV:1,07,9.45,alt=11869.6M"
01/Oct/2023 18:35:54,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3906.00N/08009.02WONEBP WV:1,06,9.90,alt=11878.2M"
01/Oct/2023 18:36:30,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3905.08N/08009.49WONEBP WV:1,06,10.14,alt=11874.7M"
01/Oct/2023 18:37:41,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.64N/08010.14WONEBP WV:,,alt="
01/Oct/2023 18:38:16,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3903.64N/08010.14WONEBP WV:,,alt="
01/Oct/2023 18:38:51,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.04N/08013.26WONEBP WV:,,alt="
01/Oct/2023 18:39:26,"AGWPE[KE8TJE-1]","KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2:=3858.04N/08013.26WONEBP WV:,,alt="
