"uid","datetime","latitude","longitude","altitude","vertical_velocity","ground_speed","satellites"
"5689066708778500","2023-10-01T17:16:31Z",39.0628166666667,-80.5085166666667,4185.8,5.86,14.652,9
"5689066708778500","2023-10-01T17:16:41Z",39.0622833333333,-80.50885,4245.8,5.68,30.348,9
"5689066708778500","2023-10-01T17:16:50Z",39.0617166666667,-80.5091833333333,4295.7,6.24,27.684,9
"5689066708778500","2023-10-01T17:17:00Z",39.0612,-80.50955,4355.9,5.27,25.128,9
"5689066708778500","2023-10-01T17:17:11Z",39.06055,-80.5097,4418.6,6.25,25.812,9
"5689066708778500","2023-10-01T17:17:23Z",39.0595833333333,-80.5100333333333,4489.1,5.4,39.492,9
"5689066708778500","2023-10-01T17:17:32Z",39.0589,-80.5103,4545.4,6.66,31.104,9
"5689066708778500","2023-10-01T17:17:40Z",39.0583,-80.5105166666667,4599.1,4.93,33.696,9
"5689066708778500","2023-10-01T17:17:49Z",39.0577166666667,-80.5108,4649.1,6.26,35.172,9
"5689066708778500","2023-10-01T17:17:57Z",39.0572166666667,-80.5109333333333,4695.6,5.76,30.456,9
"5689066708778500","2023-10-01T17:18:05Z",39.0567166666667,-80.5110666666667,4745.2,6.1,31.248,9
"5689066708778500","2023-10-01T17:18:14Z",39.0561666666667,-80.5112333333333,4797.1,6.13,26.856,9
"5689066708778500","2023-10-01T17:18:23Z",39.0556333333333,-80.5113666666667,4853.6,6.33,35.964,9
"5689066708778500","2023-10-01T17:18:33Z",39.05495,-80.5115,4912.2,5.94,34.704,9
"5689066708778500","2023-10-01T17:18:41Z",39.0544166666667,-80.5116333333333,4957.9,6.54,23.58,9
"5689066708778500","2023-10-01T17:18:48Z",39.0539666666667,-80.5115833333333,4999.9,6.41,14.58,9
"5689066708778500","2023-10-01T17:18:57Z",39.0534833333333,-80.51155,5055.3,6.12,18,9
"5689066708778500","2023-10-01T17:19:16Z",39.05225,-80.5115,5164.4,5.11,22.32,9
"5689066708778500","2023-10-01T17:19:22Z",39.0519,-80.5114666666667,5201.1,6.48,31.176,9
"5689066708778500","2023-10-01T17:19:33Z",39.0512333333333,-80.5112,5268.4,6.52,29.376,9
"5689066708778500","2023-10-01T17:19:39Z",39.05085,-80.5110833333333,5307.5,5.79,35.712,10
"5689066708778500","2023-10-01T17:19:50Z",39.0500666666667,-80.5108333333333,5373.6,6.03,28.44,10
"5689066708778500","2023-10-01T17:19:58Z",39.0494666666667,-80.51065,5424.5,6.35,37.152,10
"5689066708778500","2023-10-01T17:20:07Z",39.0488333333333,-80.51065,5475.4,5.6,37.296,10
"5689066708778500","2023-10-01T17:20:16Z",39.0482166666667,-80.5106333333333,5530.3,6.17,33.552,10
"5689066708778500","2023-10-01T17:20:24Z",39.0476666666667,-80.5106333333333,5580.2,6.28,33.264,10
"5689066708778500","2023-10-01T17:20:33Z",39.0470666666667,-80.5106666666667,5635.6,6.09,26.64,10
"5689066708778500","2023-10-01T17:20:43Z",39.0465,-80.5106,5698.1,6.69,27.072,10
"5689066708778500","2023-10-01T17:20:53Z",39.0458833333333,-80.5103,5760.1,6.22,35.172,10
"5689066708778500","2023-10-01T17:20:59Z",39.0455166666667,-80.51,5798.4,6.81,25.74,10
"5689066708778500","2023-10-01T17:21:10Z",39.04475,-80.5095333333333,5869.1,4.58,21.132,10
"5689066708778500","2023-10-01T17:21:18Z",39.0441833333333,-80.50935,5912.8,6.2,31.86,10
"5689066708778500","2023-10-01T17:21:26Z",39.0436333333333,-80.5092,5963.3,4.4,37.152,10
"5689066708778500","2023-10-01T17:21:37Z",39.04285,-80.5090666666667,6023.2,6.7,33.984,10
"5689066708778500","2023-10-01T17:21:51Z",39.0418833333333,-80.509,6108.7,5.77,22.356,10
"5689066708778500","2023-10-01T17:22:01Z",39.04125,-80.50875,6173.4,6.25,21.636,10
"5689066708778500","2023-10-01T17:22:09Z",39.04075,-80.5084666666667,6221.2,6.72,22.068,10
"5689066708778500","2023-10-01T17:22:17Z",39.0403166666667,-80.5083,6271.6,6.42,26.892,10
"5689066708778500","2023-10-01T17:22:28Z",39.0397166666667,-80.5082166666667,6341.1,6.83,20.052,9
"5689066708778500","2023-10-01T17:22:38Z",39.0392,-80.5081,6407.1,5.82,17.964,9
"5689066708778500","2023-10-01T17:23:18Z",39.03695,-80.50705,6658.9,6.11,22.14,9
"5689066708778500","2023-10-01T17:23:26Z",39.0364333333333,-80.50695,6707.9,7.1,15.696,9
"5689066708778500","2023-10-01T17:23:35Z",39.03605,-80.5070333333333,6760.1,6.83,23.76,8
"5689066708778500","2023-10-01T17:23:46Z",39.0355666666667,-80.50705,6828.6,7.18,26.208,9
"5689066708778500","2023-10-01T17:23:58Z",39.0349,-80.5068833333333,6906.6,6.27,25.92,9
"5689066708778500","2023-10-01T17:24:09Z",39.0343,-80.5066833333333,6977.3,6.45,26.208,9
"5689066708778500","2023-10-01T17:24:19Z",39.0337833333333,-80.5063333333333,7042.1,6.1,32.796,9
"5689066708778500","2023-10-01T17:24:30Z",39.0332166666667,-80.5057666666667,7110,5.68,28.836,10
"5689066708778500","2023-10-01T17:24:34Z",39.0330666666667,-80.5055333333333,7135.8,7.41,19.44,10
"5689066708778500","2023-10-01T17:24:44Z",39.03255,-80.5050666666667,7201.8,6.8,16.128,10
"5689066708778500","2023-10-01T17:24:54Z",39.0320333333333,-80.5046666666667,7268.7,6.7,19.224,10
"5689066708778500","2023-10-01T17:25:03Z",39.0316,-80.5041666666667,7323.9,4.22,27.972,10
"5689066708778500","2023-10-01T17:25:14Z",39.03125,-80.5036,7395.5,5.71,9,10
"5689066708778500","2023-10-01T17:25:21Z",39.0310833333333,-80.50345,7433.8,6.36,22.104,10
"5689066708778500","2023-10-01T17:25:32Z",39.0308333333333,-80.5031166666667,7501.5,5.16,15.732,10
"5689066708778500","2023-10-01T17:25:43Z",39.03065,-80.50275,7565.4,5.58,17.388,10
"5689066708778500","2023-10-01T17:25:53Z",39.0305833333333,-80.50225,7624.7,6.43,21.168,10
"5689066708778500","2023-10-01T17:26:02Z",39.0306,-80.5018666666667,7684.1,7.12,20.34,10
"5689066708778500","2023-10-01T17:26:18Z",39.0308,-80.5011,7794.9,6.18,23.004,10
"5689066708778500","2023-10-01T17:26:28Z",39.0309666666667,-80.5008333333333,7862.3,7.11,17.712,10
"5689066708778500","2023-10-01T17:26:34Z",39.0312333333333,-80.5006,7900.4,5.85,12.276,10
"5689066708778500","2023-10-01T17:26:44Z",39.0316166666667,-80.5002,7963.1,5.12,31.464,10
"5689066708778500","2023-10-01T17:26:52Z",39.0321333333333,-80.4998666666667,8011.8,7.72,16.668,10
"5689066708778500","2023-10-01T17:27:01Z",39.03235,-80.4995166666667,8072.9,7.89,17.82,10
"5689066708778500","2023-10-01T17:27:10Z",39.0329166666667,-80.4993,8136.3,6.5,14.148,10
"5689066708778500","2023-10-01T17:27:18Z",39.0333333333333,-80.4993,8180.1,6.47,27.72,11
"5689066708778500","2023-10-01T17:27:27Z",39.0338333333333,-80.4991666666667,8240.8,6.11,32.04,11
"5689066708778500","2023-10-01T17:27:36Z",39.0343333333333,-80.4992166666667,8303.4,6.93,28.836,11
"5689066708778500","2023-10-01T17:27:44Z",39.03485,-80.4991,8356.1,6.72,17.136,11
"5689066708778500","2023-10-01T17:27:52Z",39.0353666666667,-80.4992833333333,8405.6,7.09,25.992,11
"5689066708778500","2023-10-01T17:28:00Z",39.0357166666667,-80.4994166666667,8452.7,5.25,28.836,11
"5689066708778500","2023-10-01T17:28:10Z",39.0363,-80.4995166666667,8516.7,7.05,23.256,11
"5689066708778500","2023-10-01T17:28:18Z",39.0368333333333,-80.4995833333333,8568.1,6.69,16.056,11
"5689066708778500","2023-10-01T17:28:27Z",39.03735,-80.4998333333333,8626.3,6.35,27.108,11
"5689066708778500","2023-10-01T17:28:34Z",39.0377,-80.49995,8672.2,6.52,31.824,11
"5689066708778500","2023-10-01T17:28:44Z",39.03835,-80.5002833333333,8735.9,6.5,29.052,11
"5689066708778500","2023-10-01T17:28:54Z",39.0390333333333,-80.5004,8796.1,6.35,25.056,11
"5689066708778500","2023-10-01T17:29:02Z",39.0395666666667,-80.5007833333333,8848.6,4.31,36.216,11
"5689066708778500","2023-10-01T17:29:12Z",39.0402833333333,-80.50105,8906.1,6.1,22.788,11
"5689066708778500","2023-10-01T17:29:20Z",39.0407,-80.50095,8945.6,5.67,17.208,11
"5689066708778500","2023-10-01T17:29:29Z",39.0412666666667,-80.5011333333333,9006,6.53,29.916,11
"5689066708778500","2023-10-01T17:29:42Z",39.04185,-80.5014333333333,9094.1,5.93,30.708,11
"5689066708778500","2023-10-01T17:29:53Z",39.04225,-80.5017166666667,9158.5,6.77,24.588,11
"5689066708778500","2023-10-01T17:30:13Z",39.0429333333333,-80.5020166666667,9272.7,7.18,24.372,10
"5689066708778500","2023-10-01T17:30:21Z",39.04325,-80.5020833333333,9311.5,4.47,9.936,11
"5689066708778500","2023-10-01T17:30:28Z",39.04345,-80.5023333333333,9356.2,6.86,22.176,11
"5689066708778500","2023-10-01T17:30:38Z",39.04375,-80.5030833333333,9417.3,7.5,21.528,11
"5689066708778500","2023-10-01T17:30:47Z",39.0439666666667,-80.50355,9479,6.99,31.248,10
"5689066708778500","2023-10-01T17:30:55Z",39.0442666666667,-80.50395,9534.2,7.91,22.572,11
"5689066708778500","2023-10-01T17:31:06Z",39.0447666666667,-80.5047333333333,9603.9,6.86,15.588,10
"5689066708778500","2023-10-01T17:31:17Z",39.0451166666667,-80.5056333333333,9675.3,7,18.864,11
"5689066708778500","2023-10-01T17:31:28Z",39.0452666666667,-80.5064166666667,9739.5,6.31,22.428,11
"5689066708778500","2023-10-01T17:31:37Z",39.0455166666667,-80.5069833333333,9805.2,5.06,27.504,11
"5689066708778500","2023-10-01T17:31:51Z",39.0456833333333,-80.5076666666667,9891.4,5.65,21.78,11
"5689066708778500","2023-10-01T17:32:01Z",39.0458,-80.5079666666667,9953.7,6.53,20.7,10
"5689066708778500","2023-10-01T17:32:16Z",39.0462166666667,-80.5084833333333,10061,6.84,23.076,11
"5689066708778500","2023-10-01T17:32:27Z",39.04635,-80.50895,10140,7.51,18.108,11
"5689066708778500","2023-10-01T17:32:38Z",39.04655,-80.5092833333333,10217,7.69,2.556,11
"5689066708778500","2023-10-01T17:32:51Z",39.0467333333333,-80.5094166666667,10306,5.85,12.384,11
"5689066708778500","2023-10-01T17:33:01Z",39.04695,-80.5095833333333,10372,5.94,12.816,10
"5689066708778500","2023-10-01T17:33:13Z",39.0472166666667,-80.5096833333333,10451,5.34,19.368,11
"5689066708778500","2023-10-01T17:33:25Z",39.0474333333333,-80.5095666666667,10532,7.07,14.508,11
"5689066708778500","2023-10-01T17:33:45Z",39.0479833333333,-80.5094666666667,10650,5.31,17.172,10
"5689066708778500","2023-10-01T17:34:03Z",39.0485,-80.5091833333333,10758,7.39,13.86,11
"5689066708778500","2023-10-01T17:34:14Z",39.0486666666667,-80.5090333333333,10831,5.86,18.396,11
"5689066708778500","2023-10-01T17:34:24Z",39.0488333333333,-80.5090166666667,10894,6.75,13.968,11
"5689066708778500","2023-10-01T17:34:31Z",39.0490666666667,-80.5089,10939,6.39,12.708,11
"5689066708778500","2023-10-01T17:34:37Z",39.0490833333333,-80.5089833333333,10975,6.37,5.508,11
"5689066708778500","2023-10-01T17:34:47Z",39.0493333333333,-80.5089333333333,11042,7.78,10.872,11
"5689066708778500","2023-10-01T17:34:57Z",39.0495333333333,-80.50885,11112,6.1,18.468,11
"5689066708778500","2023-10-01T17:35:06Z",39.0496666666667,-80.5089666666667,11173,7.01,10.98,11
"5689066708778500","2023-10-01T17:35:15Z",39.0500666666667,-80.5092833333333,11225,4.9,22.968,11
"5689066708778500","2023-10-01T17:35:23Z",39.0503,-80.50965,11270,6.53,19.584,11
"5689066708778500","2023-10-01T17:35:30Z",39.0506166666667,-80.51,11304,4.94,23.688,10
"5689066708778500","2023-10-01T17:35:40Z",39.0510833333333,-80.5101,11369,4.68,22.032,11
"5689066708778500","2023-10-01T17:35:48Z",39.0514833333333,-80.5101166666667,11409,7.38,14.292,10
"5689066708778500","2023-10-01T17:35:56Z",39.0519,-80.5104,11452,3.58,23.076,11
"5689066708778500","2023-10-01T17:36:05Z",39.0522166666667,-80.5106,11497,6.7,8.136,11
"5689066708778500","2023-10-01T17:36:15Z",39.0523666666667,-80.5108333333333,11549,5.93,24.372,11
"5689066708778500","2023-10-01T17:36:22Z",39.0526833333333,-80.5109666666667,11597,8.1,14.724,11
"5689066708778500","2023-10-01T17:36:40Z",39.05375,-80.51175,11728,5.55,36.648,11
"5689066708778500","2023-10-01T17:36:49Z",39.0542333333333,-80.5125166666667,11774,4.65,25.056,11
"5689066708778500","2023-10-01T17:36:57Z",39.0547,-80.51295,11827,7.64,27.792,11
"5689066708778500","2023-10-01T17:37:06Z",39.0549833333333,-80.5132333333333,11887,5.87,27.324,11
"5689066708778500","2023-10-01T17:37:14Z",39.05525,-80.5137166666667,11923,5.64,23.04,11
"5689066708778500","2023-10-01T17:37:22Z",39.0557333333333,-80.51405,11965,6.24,33.12,11
"5689066708778500","2023-10-01T17:37:33Z",39.0560833333333,-80.5149,12032,5.52,21.708,11
"5689066708778500","2023-10-01T17:37:41Z",39.0561666666667,-80.5152,12080,6.11,9.684,11
"5689066708778500","2023-10-01T17:37:51Z",39.0563,-80.5154333333333,12159,8.01,9.612,11
"5689066708778500","2023-10-01T17:37:59Z",39.0564333333333,-80.5156166666667,12223,6.52,20.268,11
"5689066708778500","2023-10-01T17:38:05Z",39.0566666666667,-80.51585,12262,7.67,18.684,10
"5689066708778500","2023-10-01T17:38:15Z",39.0570166666667,-80.5154833333333,12336,7.39,11.304,11
"5689066708778500","2023-10-01T17:38:24Z",39.0574333333333,-80.5153666666667,12397,8.82,22.068,11
"5689066708778500","2023-10-01T17:38:32Z",39.0576333333333,-80.5146833333333,12451,5.78,30.348,11
"5689066708778500","2023-10-01T17:38:43Z",39.0578333333333,-80.514,12529,4.74,12.204,11
"5689066708778500","2023-10-01T17:38:48Z",39.0578833333333,-80.5139166666667,12548,5.16,6.516,11
"5689066708778500","2023-10-01T17:38:59Z",39.0580166666667,-80.5133666666667,12614,4.06,17.352,11
"5689066708778500","2023-10-01T17:39:11Z",39.05815,-80.5128833333333,12671,4.27,7.128,11
"5689066708778500","2023-10-01T17:39:21Z",39.0581,-80.5125166666667,12724,6.3,17.676,11
"5689066708778500","2023-10-01T17:39:32Z",39.0578833333333,-80.5120166666667,12797,8.1,20.808,11
"5689066708778500","2023-10-01T17:39:42Z",39.0576666666667,-80.5110166666667,12870,5.37,47.628,11
"5689066708778500","2023-10-01T17:39:52Z",39.05735,-80.5098666666667,12924,5.98,25.344,10
"5689066708778500","2023-10-01T17:40:01Z",39.0572166666667,-80.5091333333333,12977,7.06,33.192,11
"5689066708778500","2023-10-01T17:40:09Z",39.0568,-80.5083833333333,13016,4.6,25.74,11
"5689066708778500","2023-10-01T17:40:18Z",39.0566666666667,-80.50735,13065,5.52,39.384,12
"5689066708778500","2023-10-01T17:40:27Z",39.0564166666667,-80.5062,13121,6.64,40.536,12
"5689066708778500","2023-10-01T17:40:37Z",39.0562666666667,-80.5048833333333,13171,6.5,41.04,12
"5689066708778500","2023-10-01T17:41:25Z",39.0542666666667,-80.4977,13455,7.16,47.016,12
"5689066708778500","2023-10-01T17:41:30Z",39.0540833333333,-80.4970833333333,13484,4.36,35.604,12
"5689066708778500","2023-10-01T17:41:40Z",39.0537,-80.4957166666667,13526,5.03,49.32,12
"5689066708778500","2023-10-01T17:41:51Z",39.0532166666667,-80.49435,13585,5.66,41.04,12
"5689066708778500","2023-10-01T17:42:02Z",39.05305,-80.4929333333333,13644,4.03,51.804,12
"5689066708778500","2023-10-01T17:42:09Z",39.0528333333333,-80.49185,13687,5.18,51.12,12
"5689066708778500","2023-10-01T17:42:19Z",39.0523,-80.4899833333333,13752,3.93,67.644,12
"5689066708778500","2023-10-01T17:42:30Z",39.0518166666667,-80.4878666666667,13806,5.91,64.116,12
"5689066708778500","2023-10-01T17:42:41Z",39.0510833333333,-80.4858166666667,13867,6.83,60.696,12
"5689066708778500","2023-10-01T17:43:11Z",39.0498166666667,-80.4802833333333,14046,4.87,48.564,11
"5689066708778500","2023-10-01T17:43:19Z",39.0495666666667,-80.4789166666667,14091,4.23,50.436,10
"5689066708778500","2023-10-01T17:43:29Z",39.0493,-80.4771333333333,14145,5.7,53.64,11
"5689066708778500","2023-10-01T17:43:41Z",39.0490333333333,-80.4752166666667,14207,3.89,59.652,11
"5689066708778500","2023-10-01T17:43:52Z",39.0486333333333,-80.4732333333333,14279,8.48,47.088,11
"5689066708778500","2023-10-01T17:44:03Z",39.0482,-80.4716,14336,5.54,44.676,11
"5689066708778500","2023-10-01T17:44:11Z",39.04785,-80.4704,14383,5.24,55.152,11
"5689066708778500","2023-10-01T17:44:18Z",39.0474833333333,-80.4693166666667,14419,6.57,54.18,11
"5689066708778500","2023-10-01T17:44:27Z",39.0471,-80.4683,14471,6.87,32.364,11
"5689066708778500","2023-10-01T17:44:37Z",39.0466833333333,-80.46705,14522,4.7,48.852,11
"5689066708778500","2023-10-01T17:44:45Z",39.0465166666667,-80.4658166666667,14564,5.46,50.148,11
"5689066708778500","2023-10-01T17:44:56Z",39.0460166666667,-80.4641833333333,14618,4.73,41.076,11
"5689066708778500","2023-10-01T17:45:08Z",39.0456666666667,-80.4625,14677,4.79,50.112,11
"5689066708778500","2023-10-01T17:45:18Z",39.0452166666667,-80.4608333333333,14730,6.75,54.108,11
"5689066708778500","2023-10-01T17:45:28Z",39.0448666666667,-80.4591,14779,3.8,51.12,11
"5689066708778500","2023-10-01T17:45:45Z",39.0446833333333,-80.4558333333333,14867,5.58,58.968,11
"5689066708778500","2023-10-01T17:45:53Z",39.0444166666667,-80.45445,14906,4.01,62.136,11
"5689066708778500","2023-10-01T17:46:02Z",39.0440166666667,-80.4528166666667,14948,4.88,55.98,11
"5689066708778500","2023-10-01T17:46:09Z",39.0437166666667,-80.4516666666667,14990,5.92,49.86,11
"5689066708778500","2023-10-01T17:46:19Z",39.0432666666667,-80.44995,15037,5.28,62.928,11
"5689066708778500","2023-10-01T17:46:28Z",39.04285,-80.4485666666667,15079,4.92,45.684,11
"5689066708778500","2023-10-01T17:46:45Z",39.0417333333333,-80.4461,15164,5.37,46.836,11
"5689066708778500","2023-10-01T17:46:54Z",39.0411166666667,-80.4450333333333,15208,4.74,51.624,11
"5689066708778500","2023-10-01T17:47:03Z",39.04065,-80.4438333333333,15251,4.64,37.584,11
"5689066708778500","2023-10-01T17:47:10Z",39.0404666666667,-80.4429,15285,5.05,47.916,11
"5689066708778500","2023-10-01T17:47:20Z",39.04015,-80.44125,15331,4.23,52.776,11
"5689066708778500","2023-10-01T17:47:28Z",39.0398,-80.4401833333333,15369,5.56,45.828,11
"5689066708778500","2023-10-01T17:47:36Z",39.0393666666667,-80.4391,15410,4.34,39.672,10
"5689066708778500","2023-10-01T17:47:45Z",39.0389,-80.4379166666667,15455,4.5,52.272,11
"5689066708778500","2023-10-01T17:47:54Z",39.0383833333333,-80.4366,15496,4.5,58.356,10
"5689066708778500","2023-10-01T17:48:05Z",39.03765,-80.4349666666667,15552,5.05,43.596,11
"5689066708778500","2023-10-01T17:48:09Z",39.03745,-80.4344166666667,15573,4.86,55.044,11
"5689066708778500","2023-10-01T17:48:22Z",39.0368333333333,-80.4324166666667,15637,4.85,49.464,11
"5689066708778500","2023-10-01T17:48:29Z",39.0365833333333,-80.4315333333333,15671,4.9,36.288,11
"5689066708778500","2023-10-01T17:48:38Z",39.03625,-80.4303666666667,15729,5.8,45.612,11
"5689066708778500","2023-10-01T17:48:42Z",39.0362666666667,-80.4298833333333,15752,6.12,31.068,11
"5689066708778500","2023-10-01T17:48:52Z",39.0362833333333,-80.4287666666667,15804,6.33,33.516,11
"5689066708778500","2023-10-01T17:49:03Z",39.0361166666667,-80.4273666666667,15858,4.91,45.072,11
"5689066708778500","2023-10-01T17:49:13Z",39.0360166666667,-80.42605,15905,4.06,56.736,10
"5689066708778500","2023-10-01T17:49:26Z",39.0358333333333,-80.4240333333333,15971,3.85,43.164,10
"5689066708778500","2023-10-01T17:49:38Z",39.03535,-80.4226833333333,16031,5.51,38.16,10
"5689066708778500","2023-10-01T17:49:48Z",39.0349833333333,-80.4213,16082,4.64,44.604,10
"5689066708778500","2023-10-01T17:50:16Z",39.0340666666667,-80.4174333333333,16222,4.77,38.448,12
"5689066708778500","2023-10-01T17:50:24Z",39.03385,-80.4163,16261,4.18,59.184,12
"5689066708778500","2023-10-01T17:50:34Z",39.0334,-80.4147833333333,16304,5.18,47.304,12
"5689066708778500","2023-10-01T17:51:09Z",39.03125,-80.4093,16466,4.28,53.136,12
"5689066708778500","2023-10-01T17:51:20Z",39.0307833333333,-80.4077833333333,16516,4.4,44.064,12
"5689066708778500","2023-10-01T17:51:32Z",39.0302333333333,-80.4059333333333,16565,3.85,41.976,12
"5689066708778500","2023-10-01T17:51:49Z",39.0298,-80.4033333333333,16644,5.1,53.748,12
"5689066708778500","2023-10-01T17:52:01Z",39.0294666666667,-80.4015666666667,16696,4.98,49.212,12
"5689066708778500","2023-10-01T17:52:12Z",39.0290833333333,-80.3999,16745,5.21,54.072,12
"5689066708778500","2023-10-01T17:52:22Z",39.02875,-80.3983833333333,16788,4.28,56.7,12
"5689066708778500","2023-10-01T17:52:33Z",39.0282833333333,-80.3966833333333,16837,4.99,52.416,12
"5689066708778500","2023-10-01T17:52:40Z",39.0279,-80.3957166666667,16869,3.93,45.108,12
"5689066708778500","2023-10-01T17:52:57Z",39.02695,-80.3931666666667,16940,4.31,53.316,12
"5689066708778500","2023-10-01T17:53:07Z",39.0262,-80.3917166666667,16983,5.67,52.2,12
"5689066708778500","2023-10-01T17:53:14Z",39.02555,-80.39075,17018,4.65,50.976,12
"5689066708778500","2023-10-01T17:53:23Z",39.02475,-80.3897666666667,17060,3.65,56.736,12
"5689066708778500","2023-10-01T17:53:32Z",39.0238166666667,-80.3890333333333,17101,5.52,41.796,12
"5689066708778500","2023-10-01T17:53:41Z",39.0227833333333,-80.3885,17147,5.55,43.56,12
"5689066708778500","2023-10-01T17:53:49Z",39.0221166666667,-80.38835,17188,5.58,32.472,12
"5689066708778500","2023-10-01T17:53:58Z",39.0214666666667,-80.3882333333333,17235,5.15,21.996,12
"5689066708778500","2023-10-01T17:54:07Z",39.02085,-80.3880833333333,17276,3.74,24.336,12
"5689066708778500","2023-10-01T17:54:19Z",39.02005,-80.3881166666667,17333,4.37,20.628,12
"5689066708778500","2023-10-01T17:54:23Z",39.01985,-80.3881666666667,17352,3.55,28.836,12
"5689066708778500","2023-10-01T17:54:32Z",39.0193166666667,-80.3882,17395,5.88,20.484,12
"5689066708778500","2023-10-01T17:54:37Z",39.0189833333333,-80.3883666666667,17420,5.93,31.248,12
"5689066708778500","2023-10-01T17:54:48Z",39.0183833333333,-80.3890166666667,17486,5.15,18.432,12
"5689066708778500","2023-10-01T17:54:58Z",39.0183833333333,-80.3892333333333,17534,4.62,12.528,12
"5689066708778500","2023-10-01T17:55:07Z",39.0184666666667,-80.3895333333333,17578,5.09,11.592,12
"5689066708778500","2023-10-01T17:55:15Z",39.0184,-80.3894833333333,17618,4.85,4.824,12
"5689066708778500","2023-10-01T17:55:24Z",39.01835,-80.3895833333333,17660,5.03,11.052,12
"5689066708778500","2023-10-01T17:55:29Z",39.0184333333333,-80.3896333333333,17688,5.68,6.588,12
"5689066708778500","2023-10-01T17:55:39Z",39.01845,-80.38935,17740,5.17,21.816,12
"5689066708778500","2023-10-01T17:55:48Z",39.0185666666667,-80.3890333333333,17784,4.54,17.712,12
"5689066708778500","2023-10-01T17:55:57Z",39.0186333333333,-80.38865,17828,4.75,17.496,12
"5689066708778500","2023-10-01T17:56:06Z",39.0186833333333,-80.3882833333333,17869,4.11,19.764,12
"5689066708778500","2023-10-01T17:56:15Z",39.0187166666667,-80.3878166666667,17913,4,25.74,12
"5689066708778500","2023-10-01T17:56:23Z",39.0186666666667,-80.3871666666667,17949,4.6,28.872,12
"5689066708778500","2023-10-01T17:56:32Z",39.01855,-80.3863333333333,17988,3.81,32.148,12
"5689066708778500","2023-10-01T17:56:40Z",39.0184666666667,-80.3855333333333,18025,5.44,33.192,12
"5689066708778500","2023-10-01T17:56:49Z",39.01825,-80.3844,18066,5.01,39.564,12
"5689066708778500","2023-10-01T17:56:58Z",39.0179333333333,-80.3834833333333,18105,3.31,40.968,12
"5689066708778500","2023-10-01T17:57:06Z",39.01765,-80.3828,18139,4.31,24.984,12
"5689066708778500","2023-10-01T17:57:15Z",39.0173166666667,-80.3822666666667,18177,3.36,26.172,12
"5689066708778500","2023-10-01T17:57:24Z",39.0170666666667,-80.3818166666667,18215,4.77,15.948,12
"5689066708778500","2023-10-01T17:57:33Z",39.0168,-80.3813,18258,3.92,19.008,11
"5689066708778500","2023-10-01T17:57:44Z",39.0165666666667,-80.3806666666667,18311,4.37,16.164,11
"5689066708778500","2023-10-01T17:57:51Z",39.0164333333333,-80.3801833333333,18345,5.56,25.344,11
"5689066708778500","2023-10-01T17:57:59Z",39.01635,-80.3796666666667,18385,4.24,26.748,12
"5689066708778500","2023-10-01T17:58:14Z",39.0165333333333,-80.37865,18459,3.9,15.84,12
"5689066708778500","2023-10-01T17:58:25Z",39.01665,-80.3778,18508,3.59,20.124,12
"5689066708778500","2023-10-01T17:58:37Z",39.0167,-80.3768333333333,18565,4.73,22.824,12
"5689066708778500","2023-10-01T17:58:42Z",39.0166833333333,-80.3764166666667,18589,3.98,31.716,12
"5689066708778500","2023-10-01T17:58:52Z",39.0165666666667,-80.3756,18637,5.23,28.908,12
"5689066708778500","2023-10-01T17:59:03Z",39.0163666666667,-80.37475,18694,5.02,23.94,12
"5689066708778500","2023-10-01T17:59:13Z",39.01615,-80.3740333333333,18740,3.48,18.072,12
"5689066708778500","2023-10-01T17:59:23Z",39.0160333333333,-80.3733166666667,18793,5.94,15.732,11
"5689066708778500","2023-10-01T17:59:31Z",39.016,-80.3729333333333,18839,3.96,28.512,12
"5689066708778500","2023-10-01T17:59:42Z",39.0160333333333,-80.3719833333333,18896,5.75,23.688,12
"5689066708778500","2023-10-01T17:59:52Z",39.0160333333333,-80.37125,18943,4.93,21.672,12
"5689066708778500","2023-10-01T18:00:02Z",39.0160666666667,-80.3704666666667,18995,4.8,21.672,12
"5689066708778500","2023-10-01T18:00:10Z",39.0159833333333,-80.3698666666667,19039,5.59,23.256,11
"5689066708778500","2023-10-01T18:00:19Z",39.0159,-80.36915,19084,5.26,38.844,12
"5689066708778500","2023-10-01T18:00:28Z",39.01585,-80.3681833333333,19131,4.9,30.672,12
"5689066708778500","2023-10-01T18:00:37Z",39.0156,-80.3673166666667,19171,4.27,29.34,12
"5689066708778500","2023-10-01T18:00:50Z",39.0154833333333,-80.3659166666667,19240,5.36,31.464,12
"5689066708778500","2023-10-01T18:01:00Z",39.0154833333333,-80.3647333333333,19291,6.11,42.12,12
"5689066708778500","2023-10-01T18:01:13Z",39.0155166666667,-80.3629666666667,19357,6.07,47.7,12
"5689066708778500","2023-10-01T18:01:23Z",39.0153666666667,-80.36175,19405,5.13,43.416,12
"5689066708778500","2023-10-01T18:01:35Z",39.0149666666667,-80.3601333333333,19463,5.16,47.844,12
"5689066708778500","2023-10-01T18:01:44Z",39.01455,-80.3589166666667,19508,4.32,34.416,12
"5689066708778500","2023-10-01T18:01:56Z",39.0138333333333,-80.3573833333333,19563,4.77,38.376,12
"5689066708778500","2023-10-01T18:02:07Z",39.0133166666667,-80.3561833333333,19605,6.06,37.512,11
