2023-10-01 12:58:28 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,09,1.19,alt=308.6M
2023-10-01 12:59:07 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,09,1.19,alt=308.5M
2023-10-01 12:59:46 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,08,1.23,alt=307.5M
2023-10-01 13:00:24 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,08,1.22,alt=311.8M
2023-10-01 13:01:03 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,08,1.22,alt=314.5M
2023-10-01 13:01:42 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,07,1.25,alt=313.9M
2023-10-01 13:02:21 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,07,1.26,alt=314.9M
2023-10-01 13:03:00 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,08,1.22,alt=313.5M
2023-10-01 13:03:39 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,08,1.22,alt=315.1M
2023-10-01 13:04:18 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,07,1.28,alt=312.4M
2023-10-01 13:04:58 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.66N/08028.15WONEBP WV:2,07,1.66,alt=312.6M
2023-10-01 13:05:37 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.60N/08028.15WONEBP WV:2,07,1.27,alt=474.1M
2023-10-01 13:06:15 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.56N/08028.18WONEBP WV:2,08,1.21,alt=653.2M
2023-10-01 13:06:55 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAO,KE8TJE:=3905.50N/08028.23WONEBP WV:2,08,1.21,alt=844.6M
2023-10-01 13:07:34 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3905.45N/08028.28WONEBP WV:2,08,1.20,alt=1071.5M
2023-10-01 13:08:14 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3905.41N/08028.36WONEBP WV:2,08,1.20,alt=1304.2M
2023-10-01 13:08:53 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3905.30N/08028.56WONEBP WV:2,07,1.26,alt=1520.4M
2023-10-01 13:09:33 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3905.16N/08028.76WONEBP WV:2,08,1.20,alt=1740.9M
2023-10-01 13:10:12 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3904.99N/08028.94WONEBP WV:2,07,1.25,alt=1965.5M
2023-10-01 13:10:52 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3904.80N/08029.11WONEBP WV:2,07,1.25,alt=2202.4M
2023-10-01 13:11:31 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3904.63N/08029.31WONEBP WV:2,07,1.25,alt=2441.7M
2023-10-01 13:12:11 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3904.49N/08029.51WONEBP WV:2,07,1.25,alt=2681.3M
2023-10-01 13:13:28 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K8GPS-10:=3904.26N/08029.83WONEBP WV:2,07,1.24,alt=3118.9M
2023-10-01 13:14:03 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3904.16N/08029.99WONEBP WV:2,07,1.24,alt=3313.1M
2023-10-01 13:15:14 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3903.98N/08030.30WONEBP WV:2,08,1.14,alt=3721.3M
2023-10-01 13:15:49 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3903.88N/08030.41WONEBP WV:2,08,1.14,alt=3930.1M
2023-10-01 13:16:59 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3903.67N/08030.56WONEBP WV:2,08,1.13,alt=4345.4M
2023-10-01 13:19:19 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3903.13N/08030.68WONEBP WV:1,08,1.12,alt=5172.0M
2023-10-01 13:19:54 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3902.99N/08030.64WONEBP WV:1,09,0.95,alt=5394.4M
2023-10-01 13:20:06 EDT? KE8TJE-11>HYMTR,KB8UVN-7*,WIDE1*,WOOSTR*,K8YSE-1*,WIDE2*,qAR,NV8P-1:=3903.26N/08030.69WONEBP WV:1,08,1.12,alt=4965.2M
2023-10-01 13:20:29 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3902.84N/08030.63WONEBP WV:1,09,0.95,alt=5606.3M
2023-10-01 13:21:04 EDT? KE8TJE-11>HYMTR,NJ3T-4,N3HBE-3*,WIDE2-1,qAR,N3TJJ-13:=3902.84N/08030.63WONEBP WV:1,09,0.95,alt=5606.3M
2023-10-01 13:21:42 EDT? KE8TJE-11>HYMTR,N3KTX-4,WIDE1,N3KTX-2,KV3B-2,WIDE2*,qAR,KZ3VEA-10:=3902.84N/08030.63WONEBP WV:1,09,0.95,alt=5606.3M
2023-10-01 13:21:55 EDT? KE8TJE-11>HYMTR,K8GPS-10*,WIDE1*,WOOSTR*,K8YSE-1*,WIDE2*,qAR,NV8P-1:=3902.71N/08030.59WONEBP WV:1,09,0.95,alt=5825.7M
2023-10-01 13:22:15 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3902.43N/08030.50WONEBP WV:1,09,0.95,alt=6246.8M
2023-10-01 13:22:49 EDT? KE8TJE-11>HYMTR,NJ3T-4*,K3SMT-4*,NJ3T-3*,N3DXC-2*,WIDE2*,qAR,KB3EKD-1:=3903.39N/08030.66WONEBP WV:2,08,1.13,alt=4758.2M
2023-10-01 13:24:01 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3902.08N/08030.40WONEBP WV:1,08,1.08,alt=6916.7M
2023-10-01 13:24:25 EDT? KE8TJE-11>HYMTR,K8GPS-10*,WIDE1*,NEWBRY*,K8YSE-1*,WIDE2*,qAR,NV8P-1:=3902.19N/08030.42WONEBP WV:1,07,1.29,alt=6694.3M
2023-10-01 13:24:36 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,N8TJD-10:=3901.98N/08030.32WONEBP WV:1,07,1.20,alt=7139.3M
2023-10-01 13:26:21 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K8GPS-10:=3901.85N/08030.06WONEBP WV:1,08,1.08,alt=7801.2M
2023-10-01 13:27:31 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K8GPS-4:=3902.04N/08029.94WONEBP WV:1,10,0.79,alt=8263.3M
2023-10-01 13:28:06 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K8GPS-4:=3902.16N/08029.96WONEBP WV:1,10,0.79,alt=8484.7M
2023-10-01 13:28:57 EDT? KE8TJE-11>HYMTR,NEWBRY*,WIDE1*,W8QT-1*,K8YSE-1*,WIDE2*,qAR,NV8P-1:=3902.16N/08029.96WONEBP WV:1,10,0.79,alt=8484.7M
2023-10-01 13:30:27 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K4FDS-5:=3902.60N/08030.13WONEBP WV:1,10,0.79,alt=9341.7M
2023-10-01 13:31:38 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K4FDS-5:=3902.73N/08030.41WONEBP WV:1,10,0.79,alt=9805.9M
2023-10-01 13:32:13 EDT? KE8TJE-11>HYMTR,N3HBE-3,WIDE1*,WIDE2-2,qAR,N3TJJ-13:=3902.73N/08030.41WONEBP WV:1,10,0.79,alt=9805.9M
2023-10-01 13:32:49 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K4FDS-5:=3902.80N/08030.56WONEBP WV:1,09,0.89,alt=10276.5M
2023-10-01 13:33:24 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K8GPS-4:=3902.84N/08030.57WONEBP WV:1,10,0.79,alt=10514.6M
2023-10-01 13:33:59 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K4FDS-5:=3902.90N/08030.56WONEBP WV:1,10,0.83,alt=10721.6M
2023-10-01 13:36:35 EDT? KE8TJE-11>HYMTR,WB8ERJ-1*,WOOSTR*,K8YSE-1*,WIDE2*,qAR,NV8P-1:=3902.90N/08030.56WONEBP WV:1,10,0.83,alt=10721.6M
2023-10-01 13:36:54 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K8GPS-4:=3903.26N/08030.76WONEBP WV:1,07,1.05,alt=11799.3M
2023-10-01 13:38:15 EDT? KE8TJE-11>HYMTR,W8VFD-1*,WIDE1*,W8QT-1*,K8YSE-1*,WIDE2*,qAR,NV8P-1:=3903.14N/08030.65WONEBP WV:1,08,0.91,alt=11564.1M
2023-10-01 13:39:48 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K4FDS-5:=3903.60N/08030.58WONEBP WV:1,07,1.61,alt=12074.0M
2023-10-01 14:08:50 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,WA3YMM-1:=3903.16N/08019.13WONEBP WV:1,06,1.90,alt=11987.4M
2023-10-01 14:10:35 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,KC3PIB-10:=3903.09N/08018.84WONEBP WV:1,04,1.91,alt=11987.3M
2023-10-01 14:11:46 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,KB1EJH-1:=3903.12N/08018.88WONEBP WV:1,04,1.92,alt=11994.6M
2023-10-01 14:12:17 EDT? KE8TJE-11>HYMTR,CASCTY*,W8WLC-15*,CHBYGN*,WIDE2*,qAR,KJ4KFJ:=3903.12N/08018.88WONEBP WV:1,04,1.92,alt=11994.6M
2023-10-01 14:18:49 EDT? KE8TJE-11>HYMTR,CASCTY*,WIDE1*,CHBYGN*,WIDE2-1,qAR,KJ4KFJ:=3859.96N/08011.02WONEBP WV:1,03,2.56,alt=11930.4M
2023-10-01 14:20:35 EDT? KE8TJE-11>HYMTR,WIDE1-1,WIDE2-2,qAR,K3ORB-10:=3859.97N/08010.20WONEBP WV:1,05,2.50,alt=11832.9M
